"","Primer_name","Reads","Genus","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"669","27M_F_98_F.CCR_98_R",945,"Candidatus Stoquefichus",203584,0.00464181861049984,"Bacteria","16S",400,300,"Test"
"670","27M_F_98_F.CCR_98_R",4,"Caproiciproducens",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"671","27M_F_98_F.CCR_98_R",12105,"Carnobacterium",203584,0.0594594860106885,"Bacteria","16S",400,300,"Test"
"672","27M_F_98_F.CCR_98_R",7947,"Catenibacterium",203584,0.0390354841244892,"Bacteria","16S",400,300,"Test"
"673","27M_F_98_F.CCR_98_R",179,"Cetobacterium",203584,0.000879243948443886,"Bacteria","16S",400,300,"Test"
"674","27M_F_98_F.CCR_98_R",4,"Chlorella",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"675","27M_F_98_F.CCR_98_R",437,"Christensenella",203584,0.00214653410877083,"Bacteria","16S",400,300,"Test"
"676","27M_F_98_F.CCR_98_R",20769,"Clostridium",203584,0.102016857906319,"Bacteria","16S",400,300,"Test"
"677","27M_F_98_F.CCR_98_R",8883,"Collinsella",203584,0.0436330949386985,"Bacteria","16S",400,300,"Test"
"678","27M_F_98_F.CCR_98_R",212,"Corynebacterium",203584,0.00104133920150896,"Bacteria","16S",400,300,"Test"
"679","27M_F_98_F.CCR_98_R",137,"Culturomica",203584,0.000672940899088337,"Bacteria","16S",400,300,"Test"
"680","27M_F_98_F.CCR_98_R",26,"Dialister",203584,0.000127711411505816,"Bacteria","16S",400,300,"Test"
"681","27M_F_98_F.CCR_98_R",375,"Dielma",203584,0.00184199151210311,"Bacteria","16S",400,300,"Test"
"682","27M_F_98_F.CCR_98_R",203,"Dorea",203584,0.000997131405218485,"Bacteria","16S",400,300,"Test"
"683","27M_F_98_F.CCR_98_R",3,"Duodenibacillus",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"684","27M_F_98_F.CCR_98_R",27,"Eggerthella",203584,0.000132623388871424,"Bacteria","16S",400,300,"Test"
"685","27M_F_98_F.CCR_98_R",2528,"Enterococcus",203584,0.0124174787802578,"Bacteria","16S",400,300,"Test"
"686","27M_F_98_F.CCR_98_R",588,"Erysipelatoclostridium",203584,0.00288824269097768,"Bacteria","16S",400,300,"Test"
"687","27M_F_98_F.CCR_98_R",388,"Erysipelothrix",203584,0.00190584721785602,"Bacteria","16S",400,300,"Test"
"688","27M_F_98_F.CCR_98_R",5437,"Escherichia",203584,0.0267064209368123,"Bacteria","16S",400,300,"Test"
"689","27M_F_98_F.CCR_98_R",1422,"Eubacterium",203584,0.006984831813895,"Bacteria","16S",400,300,"Test"
"690","27M_F_98_F.CCR_98_R",303,"Evtepia",203584,0.00148832914177931,"Bacteria","16S",400,300,"Test"
"691","27M_F_98_F.CCR_98_R",1189,"Faecalibacterium",203584,0.00584034108770827,"Bacteria","16S",400,300,"Test"
"692","27M_F_98_F.CCR_98_R",9,"Faecalibaculum",203584,4.42077962904747e-05,"Bacteria","16S",400,300,"Test"
"693","27M_F_98_F.CCR_98_R",13,"Faecalicatena",203584,6.38557057529079e-05,"Bacteria","16S",400,300,"Test"
"694","27M_F_98_F.CCR_98_R",145,"Faecalicoccus",203584,0.000712236718013203,"Bacteria","16S",400,300,"Test"
"695","27M_F_98_F.CCR_98_R",3391,"Faecalimonas",203584,0.0166565152467777,"Bacteria","16S",400,300,"Test"
"696","27M_F_98_F.CCR_98_R",28,"Faecalitalea",203584,0.000137535366237032,"Bacteria","16S",400,300,"Test"
"697","27M_F_98_F.CCR_98_R",23,"Filifactor",203584,0.000112975479408991,"Bacteria","16S",400,300,"Test"
"698","27M_F_98_F.CCR_98_R",6,"Fournierella",203584,2.94718641936498e-05,"Bacteria","16S",400,300,"Test"
"699","27M_F_98_F.CCR_98_R",18358,"Fusobacterium",203584,0.0901740804778372,"Bacteria","16S",400,300,"Test"
"700","27M_F_98_F.CCR_98_R",4,"Gabonia",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"701","27M_F_98_F.CCR_98_R",15,"Gemella",203584,7.36796604841245e-05,"Bacteria","16S",400,300,"Test"
"702","27M_F_98_F.CCR_98_R",3,"Globicatella",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"703","27M_F_98_F.CCR_98_R",1337,"Glucerabacter",203584,0.0065673137378183,"Bacteria","16S",400,300,"Test"
"704","27M_F_98_F.CCR_98_R",14,"Glutamicibacter",203584,6.87676831185162e-05,"Bacteria","16S",400,300,"Test"
"705","27M_F_98_F.CCR_98_R",3,"Gorbachella",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"706","27M_F_98_F.CCR_98_R",149,"Helicobacter",203584,0.000731884627475637,"Bacteria","16S",400,300,"Test"
"707","27M_F_98_F.CCR_98_R",5142,"Holdemanella",203584,0.0252573876139579,"Bacteria","16S",400,300,"Test"
"708","27M_F_98_F.CCR_98_R",23,"Holdemania",203584,0.000112975479408991,"Bacteria","16S",400,300,"Test"
"709","27M_F_98_F.CCR_98_R",1699,"Ignatzschineria",203584,0.0083454495441685,"Bacteria","16S",400,300,"Test"
"710","27M_F_98_F.CCR_98_R",5,"Ihubacter",203584,2.45598868280415e-05,"Bacteria","16S",400,300,"Test"
"711","27M_F_98_F.CCR_98_R",31,"Intestinibacillus",203584,0.000152271298333857,"Bacteria","16S",400,300,"Test"
"712","27M_F_98_F.CCR_98_R",5,"Intestinimonas",203584,2.45598868280415e-05,"Bacteria","16S",400,300,"Test"
"713","27M_F_98_F.CCR_98_R",8,"Jeotgalicoccus",203584,3.92958189248664e-05,"Bacteria","16S",400,300,"Test"
"714","27M_F_98_F.CCR_98_R",239,"Kurthia",203584,0.00117396259038038,"Bacteria","16S",400,300,"Test"
"715","27M_F_98_F.CCR_98_R",523,"Lachnoclostridium",203584,0.00256896416221314,"Bacteria","16S",400,300,"Test"
"716","27M_F_98_F.CCR_98_R",13675,"Lactobacillus",203584,0.0671712904746935,"Bacteria","16S",400,300,"Test"
"717","27M_F_98_F.CCR_98_R",510,"Lactococcus",203584,0.00250510845646023,"Bacteria","16S",400,300,"Test"
"718","27M_F_98_F.CCR_98_R",60,"Leucobacter",203584,0.000294718641936498,"Bacteria","16S",400,300,"Test"
"719","27M_F_98_F.CCR_98_R",13,"Listeria",203584,6.38557057529079e-05,"Bacteria","16S",400,300,"Test"
"720","27M_F_98_F.CCR_98_R",10,"Macrococcus",203584,4.9119773656083e-05,"Bacteria","16S",400,300,"Test"
"721","27M_F_98_F.CCR_98_R",18,"Mediterranea",203584,8.84155925809494e-05,"Bacteria","16S",400,300,"Test"
"722","27M_F_98_F.CCR_98_R",69,"Megamonas",203584,0.000338926438226973,"Bacteria","16S",400,300,"Test"
"723","27M_F_98_F.CCR_98_R",109,"Megasphaera",203584,0.000535405532851305,"Bacteria","16S",400,300,"Test"
"724","27M_F_98_F.CCR_98_R",22,"Merdibacter",203584,0.000108063502043383,"Bacteria","16S",400,300,"Test"
"725","27M_F_98_F.CCR_98_R",4,"Microbacterium",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"726","27M_F_98_F.CCR_98_R",3,"Microlunatus",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"727","27M_F_98_F.CCR_98_R",31,"Microterricola",203584,0.000152271298333857,"Bacteria","16S",400,300,"Test"
"728","27M_F_98_F.CCR_98_R",26,"Mitsuokella",203584,0.000127711411505816,"Bacteria","16S",400,300,"Test"
"729","27M_F_98_F.CCR_98_R",73,"Moellerella",203584,0.000358574347689406,"Bacteria","16S",400,300,"Test"
"730","27M_F_98_F.CCR_98_R",51,"Monoglobus",203584,0.000250510845646023,"Bacteria","16S",400,300,"Test"
"731","27M_F_98_F.CCR_98_R",192,"Morganella",203584,0.000943099654196794,"Bacteria","16S",400,300,"Test"
"732","27M_F_98_F.CCR_98_R",44,"Mucispirillum",203584,0.000216127004086765,"Bacteria","16S",400,300,"Test"
"733","27M_F_98_F.CCR_98_R",7,"Mycetocola",203584,3.43838415592581e-05,"Bacteria","16S",400,300,"Test"
"734","27M_F_98_F.CCR_98_R",8,"Mycobacterium",203584,3.92958189248664e-05,"Bacteria","16S",400,300,"Test"
"735","27M_F_98_F.CCR_98_R",15,"Mycoplasma",203584,7.36796604841245e-05,"Bacteria","16S",400,300,"Test"
"736","27M_F_98_F.CCR_98_R",308,"Negativibacillus",203584,0.00151288902860736,"Bacteria","16S",400,300,"Test"
"737","27M_F_98_F.CCR_98_R",23,"Neglecta",203584,0.000112975479408991,"Bacteria","16S",400,300,"Test"
"738","27M_F_98_F.CCR_98_R",3,"Neisseria",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"739","27M_F_98_F.CCR_98_R",3,"Nesterenkonia",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"740","27M_F_98_F.CCR_98_R",89,"Niameybacter",203584,0.000437165985539139,"Bacteria","16S",400,300,"Test"
"741","27M_F_98_F.CCR_98_R",1,"Nocardioides",203584,4.9119773656083e-06,"Bacteria","16S",400,300,"Test"
"742","27M_F_98_F.CCR_98_R",4,"Nocardiopsis",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"743","27M_F_98_F.CCR_98_R",2,"Ochrobactrum",203584,9.8239547312166e-06,"Bacteria","16S",400,300,"Test"
"744","27M_F_98_F.CCR_98_R",6,"Oerskovia",203584,2.94718641936498e-05,"Bacteria","16S",400,300,"Test"
"745","27M_F_98_F.CCR_98_R",5,"Olsenella",203584,2.45598868280415e-05,"Bacteria","16S",400,300,"Test"
"746","27M_F_98_F.CCR_98_R",10,"Origanum",203584,4.9119773656083e-05,"Bacteria","16S",400,300,"Test"
"747","27M_F_98_F.CCR_98_R",31,"Oscillibacter",203584,0.000152271298333857,"Bacteria","16S",400,300,"Test"
"748","27M_F_98_F.CCR_98_R",10,"Paenibacillus",203584,4.9119773656083e-05,"Bacteria","16S",400,300,"Test"
"749","27M_F_98_F.CCR_98_R",1722,"Paeniclostridium",203584,0.00845842502357749,"Bacteria","16S",400,300,"Test"
"750","27M_F_98_F.CCR_98_R",5,"Pantoea",203584,2.45598868280415e-05,"Bacteria","16S",400,300,"Test"
"751","27M_F_98_F.CCR_98_R",208,"Parabacteroides",203584,0.00102169129204653,"Bacteria","16S",400,300,"Test"
"752","27M_F_98_F.CCR_98_R",72,"Paraeggerthella",203584,0.000353662370323798,"Bacteria","16S",400,300,"Test"
"753","27M_F_98_F.CCR_98_R",50,"Paraprevotella",203584,0.000245598868280415,"Bacteria","16S",400,300,"Test"
"754","27M_F_98_F.CCR_98_R",3,"Parvibacter",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"755","27M_F_98_F.CCR_98_R",689,"Pasteurella",203584,0.00338435240490412,"Bacteria","16S",400,300,"Test"
"756","27M_F_98_F.CCR_98_R",2019,"Peptococcus",203584,0.00991728230116316,"Bacteria","16S",400,300,"Test"
"757","27M_F_98_F.CCR_98_R",103,"Peptoniphilus",203584,0.000505933668657655,"Bacteria","16S",400,300,"Test"
"758","27M_F_98_F.CCR_98_R",643,"Peptostreptococcus",203584,0.00315840144608614,"Bacteria","16S",400,300,"Test"
"759","27M_F_98_F.CCR_98_R",2,"Phascolarctobacterium",203584,9.8239547312166e-06,"Bacteria","16S",400,300,"Test"
"760","27M_F_98_F.CCR_98_R",4,"Phocea",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"761","27M_F_98_F.CCR_98_R",196,"Porphyromonas",203584,0.000962747563659227,"Bacteria","16S",400,300,"Test"
"762","27M_F_98_F.CCR_98_R",609,"Prevotella",203584,0.00299139421565545,"Bacteria","16S",400,300,"Test"
"763","27M_F_98_F.CCR_98_R",4,"Propionibacterium",203584,1.96479094624332e-05,"Bacteria","16S",400,300,"Test"
"764","27M_F_98_F.CCR_98_R",2537,"Proteus",203584,0.0124616865765483,"Bacteria","16S",400,300,"Test"
"765","27M_F_98_F.CCR_98_R",15,"Providencia",203584,7.36796604841245e-05,"Bacteria","16S",400,300,"Test"
"766","27M_F_98_F.CCR_98_R",2441,"Pseudomonas",203584,0.0119901367494499,"Bacteria","16S",400,300,"Test"
"767","27M_F_98_F.CCR_98_R",275,"Psychrobacter",203584,0.00135079377554228,"Bacteria","16S",400,300,"Test"
"768","27M_F_98_F.CCR_98_R",36,"Rickettsiella",203584,0.000176831185161899,"Bacteria","16S",400,300,"Test"
"769","27M_F_98_F.CCR_98_R",852,"Romboutsia",203584,0.00418500471549827,"Bacteria","16S",400,300,"Test"
"770","27M_F_98_F.CCR_98_R",98,"Roseburia",203584,0.000481373781829613,"Bacteria","16S",400,300,"Test"
"771","27M_F_98_F.CCR_98_R",22408,"Ruminococcus",203584,0.110067588808551,"Bacteria","16S",400,300,"Test"
"772","27M_F_98_F.CCR_98_R",197,"Ruthenibacterium",203584,0.000967659541024835,"Bacteria","16S",400,300,"Test"
"773","27M_F_98_F.CCR_98_R",3,"Saccharomonospora",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"774","27M_F_98_F.CCR_98_R",3,"Saccharopolyspora",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"775","27M_F_98_F.CCR_98_R",55,"Serratia",203584,0.000270158755108456,"Bacteria","16S",400,300,"Test"
"776","27M_F_98_F.CCR_98_R",49,"Sharpea",203584,0.000240686890914807,"Bacteria","16S",400,300,"Test"
"777","27M_F_98_F.CCR_98_R",13,"Shewanella",203584,6.38557057529079e-05,"Bacteria","16S",400,300,"Test"
"778","27M_F_98_F.CCR_98_R",364,"Shigella",203584,0.00178795976108142,"Bacteria","16S",400,300,"Test"
"779","27M_F_98_F.CCR_98_R",2243,"Slackia",203584,0.0110175652310594,"Bacteria","16S",400,300,"Test"
"780","27M_F_98_F.CCR_98_R",586,"Solobacterium",203584,0.00287841873624646,"Bacteria","16S",400,300,"Test"
"781","27M_F_98_F.CCR_98_R",98,"Sporobacter",203584,0.000481373781829613,"Bacteria","16S",400,300,"Test"
"782","27M_F_98_F.CCR_98_R",140,"Sporosarcina",203584,0.000687676831185162,"Bacteria","16S",400,300,"Test"
"783","27M_F_98_F.CCR_98_R",3,"Staphylococcus",203584,1.47359320968249e-05,"Bacteria","16S",400,300,"Test"
"784","27M_F_98_F.CCR_98_R",2,"Stenotrophomonas",203584,9.8239547312166e-06,"Bacteria","16S",400,300,"Test"
"785","27M_F_98_F.CCR_98_R",9699,"Streptococcus",203584,0.0476412684690349,"Bacteria","16S",400,300,"Test"
"786","27M_F_98_F.CCR_98_R",29,"Streptomyces",203584,0.000142447343602641,"Bacteria","16S",400,300,"Test"
"787","27M_F_98_F.CCR_98_R",46,"Subdoligranulum",203584,0.000225950958817982,"Bacteria","16S",400,300,"Test"
"788","27M_F_98_F.CCR_98_R",203,"Succinivibrio",203584,0.000997131405218485,"Bacteria","16S",400,300,"Test"
"789","27M_F_98_F.CCR_98_R",1248,"Sutterella",203584,0.00613014775227916,"Bacteria","16S",400,300,"Test"
"790","27M_F_98_F.CCR_98_R",6,"Tardiphaga",203584,2.94718641936498e-05,"Bacteria","16S",400,300,"Test"
"791","27M_F_98_F.CCR_98_R",24,"Tepidimicrobium",203584,0.000117887456774599,"Bacteria","16S",400,300,"Test"
"792","27M_F_98_F.CCR_98_R",207,"Terrisporobacter",203584,0.00101677931468092,"Bacteria","16S",400,300,"Test"
"793","27M_F_98_F.CCR_98_R",13,"Tomitella",203584,6.38557057529079e-05,"Bacteria","16S",400,300,"Test"
"794","27M_F_98_F.CCR_98_R",1004,"Turicibacter",203584,0.00493162527507073,"Bacteria","16S",400,300,"Test"
"795","27M_F_98_F.CCR_98_R",135,"Tyzzerella",203584,0.00066311694435712,"Bacteria","16S",400,300,"Test"
"796","27M_F_98_F.CCR_98_R",5667,"Vagococcus",203584,0.0278361757309022,"Bacteria","16S",400,300,"Test"
"797","27M_F_98_F.CCR_98_R",167,"Weissella",203584,0.000820300220056586,"Bacteria","16S",400,300,"Test"
"798","27M_F_98_F.CCR_98_R",8,"Wohlfahrtiimonas",203584,3.92958189248664e-05,"Bacteria","16S",400,300,"Test"
"799","27M_F_98_F.CCR_98_R",1442,"Yersinia",203584,0.00708307136120717,"Bacteria","16S",400,300,"Test"
"800","515F_99_F.R1073_103_R",16,"Absiella",16002,0.000999875015623047,"Bacteria","16S",600,500,"Test"
"801","515F_99_F.R1073_103_R",18,"Actinomyces",16002,0.00112485939257593,"Bacteria","16S",600,500,"Test"
"802","515F_99_F.R1073_103_R",3,"Alistipes",16002,0.000187476565429321,"Bacteria","16S",600,500,"Test"
"803","515F_99_F.R1073_103_R",449,"Allobaculum",16002,0.0280589926259218,"Bacteria","16S",600,500,"Test"
"804","515F_99_F.R1073_103_R",69,"Anaerobiospirillum",16002,0.00431196100487439,"Bacteria","16S",600,500,"Test"
"805","515F_99_F.R1073_103_R",12,"Anaerostipes",16002,0.000749906261717285,"Bacteria","16S",600,500,"Test"
"806","515F_99_F.R1073_103_R",2,"Anaerotignum",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"807","515F_99_F.R1073_103_R",497,"Bacteroides",16002,0.0310586176727909,"Bacteria","16S",600,500,"Test"
"808","515F_99_F.R1073_103_R",2,"Beduini",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"809","515F_99_F.R1073_103_R",109,"Bifidobacterium",16002,0.00681164854393201,"Bacteria","16S",600,500,"Test"
"810","515F_99_F.R1073_103_R",1159,"Blautia",16002,0.0724284464441945,"Bacteria","16S",600,500,"Test"
"811","515F_99_F.R1073_103_R",15,"Brachyspira",16002,0.000937382827146607,"Bacteria","16S",600,500,"Test"
"812","515F_99_F.R1073_103_R",4,"Butyricicoccus",16002,0.000249968753905762,"Bacteria","16S",600,500,"Test"
"813","515F_99_F.R1073_103_R",733,"Catenibacterium",16002,0.0458067741532308,"Bacteria","16S",600,500,"Test"
"814","515F_99_F.R1073_103_R",9,"Cetobacterium",16002,0.000562429696287964,"Bacteria","16S",600,500,"Test"
"815","515F_99_F.R1073_103_R",7307,"Clostridium",16002,0.45663042119735,"Bacteria","16S",600,500,"Test"
"816","515F_99_F.R1073_103_R",1570,"Collinsella",16002,0.0981127359080115,"Bacteria","16S",600,500,"Test"
"817","515F_99_F.R1073_103_R",12,"Corynebacterium",16002,0.000749906261717285,"Bacteria","16S",600,500,"Test"
"818","515F_99_F.R1073_103_R",28,"Desulfovibrio",16002,0.00174978127734033,"Bacteria","16S",600,500,"Test"
"819","515F_99_F.R1073_103_R",5,"Dorea",16002,0.000312460942382202,"Bacteria","16S",600,500,"Test"
"820","515F_99_F.R1073_103_R",2,"Ellagibacter",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"821","515F_99_F.R1073_103_R",28,"Enterococcus",16002,0.00174978127734033,"Bacteria","16S",600,500,"Test"
"822","515F_99_F.R1073_103_R",21,"Erysipelatoclostridium",16002,0.00131233595800525,"Bacteria","16S",600,500,"Test"
"823","515F_99_F.R1073_103_R",32,"Erysipelothrix",16002,0.00199975003124609,"Bacteria","16S",600,500,"Test"
"824","515F_99_F.R1073_103_R",3,"Eubacterium",16002,0.000187476565429321,"Bacteria","16S",600,500,"Test"
"825","515F_99_F.R1073_103_R",78,"Faecalibacterium",16002,0.00487439070116235,"Bacteria","16S",600,500,"Test"
"826","515F_99_F.R1073_103_R",10,"Faecalibaculum",16002,0.000624921884764404,"Bacteria","16S",600,500,"Test"
"827","515F_99_F.R1073_103_R",1660,"Fusobacterium",16002,0.103737032870891,"Bacteria","16S",600,500,"Test"
"828","515F_99_F.R1073_103_R",2,"Gallicola",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"829","515F_99_F.R1073_103_R",4,"Glucerabacter",16002,0.000249968753905762,"Bacteria","16S",600,500,"Test"
"830","515F_99_F.R1073_103_R",5,"Haemophilus",16002,0.000312460942382202,"Bacteria","16S",600,500,"Test"
"831","515F_99_F.R1073_103_R",16,"Helicobacter",16002,0.000999875015623047,"Bacteria","16S",600,500,"Test"
"832","515F_99_F.R1073_103_R",139,"Ignatzschineria",16002,0.00868641419822522,"Bacteria","16S",600,500,"Test"
"833","515F_99_F.R1073_103_R",73,"Lachnoclostridium",16002,0.00456192975878015,"Bacteria","16S",600,500,"Test"
"834","515F_99_F.R1073_103_R",260,"Lactobacillus",16002,0.0162479690038745,"Bacteria","16S",600,500,"Test"
"835","515F_99_F.R1073_103_R",1,"Leucobacter",16002,6.24921884764404e-05,"Bacteria","16S",600,500,"Test"
"836","515F_99_F.R1073_103_R",2,"Megamonas",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"837","515F_99_F.R1073_103_R",8,"Mitsuokella",16002,0.000499937507811524,"Bacteria","16S",600,500,"Test"
"838","515F_99_F.R1073_103_R",5,"Moellerella",16002,0.000312460942382202,"Bacteria","16S",600,500,"Test"
"839","515F_99_F.R1073_103_R",4,"Olsenella",16002,0.000249968753905762,"Bacteria","16S",600,500,"Test"
"840","515F_99_F.R1073_103_R",8,"Paeniclostridium",16002,0.000499937507811524,"Bacteria","16S",600,500,"Test"
"841","515F_99_F.R1073_103_R",3,"Parabacteroides",16002,0.000187476565429321,"Bacteria","16S",600,500,"Test"
"842","515F_99_F.R1073_103_R",92,"Paraprevotella",16002,0.00574928133983252,"Bacteria","16S",600,500,"Test"
"843","515F_99_F.R1073_103_R",127,"Peptostreptococcus",16002,0.00793650793650794,"Bacteria","16S",600,500,"Test"
"844","515F_99_F.R1073_103_R",11,"Phascolarctobacterium",16002,0.000687414073240845,"Bacteria","16S",600,500,"Test"
"845","515F_99_F.R1073_103_R",8,"Porphyromonas",16002,0.000499937507811524,"Bacteria","16S",600,500,"Test"
"846","515F_99_F.R1073_103_R",13,"Prevotella",16002,0.000812398450193726,"Bacteria","16S",600,500,"Test"
"847","515F_99_F.R1073_103_R",11,"Proteus",16002,0.000687414073240845,"Bacteria","16S",600,500,"Test"
"848","515F_99_F.R1073_103_R",3,"Rickettsiella",16002,0.000187476565429321,"Bacteria","16S",600,500,"Test"
"849","515F_99_F.R1073_103_R",65,"Romboutsia",16002,0.00406199225096863,"Bacteria","16S",600,500,"Test"
"850","515F_99_F.R1073_103_R",13,"Roseburia",16002,0.000812398450193726,"Bacteria","16S",600,500,"Test"
"851","515F_99_F.R1073_103_R",210,"Ruminococcus",16002,0.0131233595800525,"Bacteria","16S",600,500,"Test"
"852","515F_99_F.R1073_103_R",21,"Ruthenibacterium",16002,0.00131233595800525,"Bacteria","16S",600,500,"Test"
"853","515F_99_F.R1073_103_R",11,"Sharpea",16002,0.000687414073240845,"Bacteria","16S",600,500,"Test"
"854","515F_99_F.R1073_103_R",310,"Slackia",16002,0.0193725784276965,"Bacteria","16S",600,500,"Test"
"855","515F_99_F.R1073_103_R",119,"Streptococcus",16002,0.00743657042869641,"Bacteria","16S",600,500,"Test"
"856","515F_99_F.R1073_103_R",50,"Subdoligranulum",16002,0.00312460942382202,"Bacteria","16S",600,500,"Test"
"857","515F_99_F.R1073_103_R",3,"Succinivibrio",16002,0.000187476565429321,"Bacteria","16S",600,500,"Test"
"858","515F_99_F.R1073_103_R",2,"Traorella",16002,0.000124984376952881,"Bacteria","16S",600,500,"Test"
"859","515F_99_F.R1073_103_R",8,"Turicibacter",16002,0.000499937507811524,"Bacteria","16S",600,500,"Test"
"860","515F_99_F.R1073_103_R",542,"Vagococcus",16002,0.0338707661542307,"Bacteria","16S",600,500,"Test"
"861","ADM330_18_F.Klin0785_CR_19_R",11,"Absiella",24178,0.000454959053685168,"Bacteria","16S",500,400,"Test"
"862","ADM330_18_F.Klin0785_CR_19_R",43,"Actinomyces",24178,0.00177847630076929,"Bacteria","16S",500,400,"Test"
"863","ADM330_18_F.Klin0785_CR_19_R",3,"Adlercreutzia",24178,0.000124079741914137,"Bacteria","16S",500,400,"Test"
"864","ADM330_18_F.Klin0785_CR_19_R",7,"Aeromonas",24178,0.000289519397799653,"Bacteria","16S",500,400,"Test"
"865","ADM330_18_F.Klin0785_CR_19_R",6,"Agathobaculum",24178,0.000248159483828274,"Bacteria","16S",500,400,"Test"
"866","ADM330_18_F.Klin0785_CR_19_R",11,"Alistipes",24178,0.000454959053685168,"Bacteria","16S",500,400,"Test"
"867","ADM330_18_F.Klin0785_CR_19_R",680,"Allobaculum",24178,0.0281247415005377,"Bacteria","16S",500,400,"Test"
"868","ADM330_18_F.Klin0785_CR_19_R",66,"Anaerobiospirillum",24178,0.00272975432211101,"Bacteria","16S",500,400,"Test"
"869","ADM330_18_F.Klin0785_CR_19_R",19,"Arthrobacter",24178,0.0007858383654562,"Bacteria","16S",500,400,"Test"
"870","ADM330_18_F.Klin0785_CR_19_R",4,"Bacillus",24178,0.000165439655885516,"Bacteria","16S",500,400,"Test"
"871","ADM330_18_F.Klin0785_CR_19_R",1225,"Bacteroides",24178,0.0506658946149392,"Bacteria","16S",500,400,"Test"
"872","ADM330_18_F.Klin0785_CR_19_R",732,"Bifidobacterium",24178,0.0302754570270494,"Bacteria","16S",500,400,"Test"
"873","ADM330_18_F.Klin0785_CR_19_R",8,"Bilophila",24178,0.000330879311771032,"Bacteria","16S",500,400,"Test"
"874","ADM330_18_F.Klin0785_CR_19_R",1987,"Blautia",24178,0.08218214906113,"Bacteria","16S",500,400,"Test"
"875","ADM330_18_F.Klin0785_CR_19_R",122,"Butyricicoccus",24178,0.00504590950450823,"Bacteria","16S",500,400,"Test"
